Time,EVID,CSOID,ChID,Power_flow,SoC,Money,Temp,SoH
257,2,1,2,-7.2,0.36,-1.847304,19.5,97.33522244
259,2,1,2,2.4,0.18,0.409752,18,97.33522244
261,2,1,2,7.2,0.24,1.229256,16.5,97.33522244
263,2,1,2,7.2,0.42,1.229256,15.5,97.33522244
243,3,1,3,7.2,0.4,1.229256,16,97.27778967
246,3,1,3,7.2,0.58,1.229256,15.5,97.27778967
250,3,1,3,2.4,0.76,0.409752,17,97.27778967
254,3,1,3,-7.2,0.82,-1.847304,22,97.27778967
255,3,1,3,-7.2,0.64,-1.847304,21,97.27778967
256,3,1,3,-7.2,0.46,-1.847304,21,97.27778967
257,3,1,3,-7.2,0.28,-1.847304,19.5,97.27778967
259,3,1,3,7.2,0.1,1.229256,18,97.27778967
261,3,1,3,5.6,0.28,0.956088,16.5,97.27778967
263,3,1,3,7.2,0.42,1.229256,15.5,97.27778967
247,4,1,4,7.2,0.4,1.229256,15.5,97.22159133
254,4,1,4,-7.2,0.58,-1.847304,22,97.22159133
255,4,1,4,-7.2,0.4,-1.847304,21,97.22159133
256,4,1,4,-2.4,0.22,-0.615768,21,97.22159133
257,4,1,4,-2.4,0.16,-0.615768,19.5,97.22159133
259,4,1,4,7.2,0.1,1.229256,18,97.22159133
262,4,1,4,7.2,0.28,1.229256,15.5,97.22159133
263,4,1,4,5.6,0.46,0.956088,15.5,97.22159133
246,5,1,5,7.2,0.4,1.229256,15.5,97.16457447
249,5,1,5,0.8,0.58,0.136584,15.5,97.16457447
255,5,1,5,-7.2,0.6,-1.847304,21,97.16457447
257,5,1,5,-7.2,0.42,-1.847304,19.5,97.16457447
259,5,1,5,7.2,0.24,1.229256,18,97.16457447
263,5,1,5,7.2,0.42,1.229256,15.5,97.16457447
246,6,1,6,7.2,0.4,1.229256,15.5,97.10868605
248,6,1,6,7.2,0.58,1.229256,15.5,97.10868605
249,6,1,6,0.8,0.76,0.136584,15.5,97.10868605
254,6,1,6,-7.2,0.78,-1.847304,22,97.10868605
243,7,1,7,5.6,0.4,0.956088,16,97.05481868
246,7,1,7,7.2,0.54,1.229256,15.5,97.05481868
247,7,1,7,7.2,0.72,1.229256,15.5,97.05481868
254,7,1,7,-7.2,0.9,-1.847304,22,97.05481868
255,7,1,7,-7.2,0.72,-1.847304,21,97.05481868
256,7,1,7,-4.8,0.54,-1.231536,21,97.05481868
257,7,1,7,-7.2,0.42,-1.847304,19.5,97.05481868
261,7,1,7,7.2,0.24,1.229256,16.5,97.05481868
263,7,1,7,7.2,0.42,1.229256,15.5,97.05481868
243,8,1,8,5.6,0.4,0.956088,16,97.00286547
246,8,1,8,7.2,0.54,1.229256,15.5,97.00286547
249,8,1,8,7.2,0.72,1.229256,15.5,97.00286547
254,8,1,8,-7.2,0.9,-1.847304,22,97.00286547
257,8,1,8,-7.2,0.72,-1.847304,19.5,97.00286547
263,8,1,8,2.4,0.54,0.409752,15.5,97.00286547
247,9,1,9,7.2,0.4,1.229256,15.5,96.95183132
248,9,1,9,0.8,0.58,0.136584,15.5,96.95183132
255,9,1,9,-7.2,0.6,-1.847304,21,96.95183132
256,9,1,9,-7.2,0.42,-1.847304,21,96.95183132
261,9,1,9,7.2,0.24,1.229256,16.5,96.95183132
263,9,1,9,7.2,0.42,1.229256,15.5,96.95183132
247,10,1,10,7.2,0.4,1.229256,15.5,96.90166912
249,10,1,10,7.2,0.58,1.229256,15.5,96.90166912
255,10,1,10,-6.4,0.76,-1.642048,21,96.90166912
256,10,1,10,-7.2,0.6,-1.847304,21,96.90166912
257,10,1,10,-7.2,0.42,-1.847304,19.5,96.90166912
259,10,1,10,7.2,0.24,1.229256,18,96.90166912
261,10,1,10,7.2,0.42,1.229256,16.5,96.90166912
246,11,1,11,7.2,0.4,1.229256,15.5,99.50067988
247,11,1,11,7.2,0.58,1.229256,15.5,99.50067988
254,11,1,11,-7.2,0.76,-1.847304,22,99.50067988
255,11,1,11,-4.8,0.58,-1.231536,21,99.50067988
256,11,1,11,-7.2,0.46,-1.847304,21,99.50067988
257,11,1,11,-7.2,0.28,-1.847304,19.5,99.50067988
259,11,1,11,7.2,0.1,1.229256,18,99.50067988
261,11,1,11,7.2,0.28,1.229256,16.5,99.50067988
263,11,1,11,5.6,0.46,0.956088,15.5,99.50067988
246,12,1,12,7.2,0.4,1.229256,15.5,99.26850423
247,12,1,12,7.2,0.58,1.229256,15.5,99.26850423
249,12,1,12,5.6,0.76,0.956088,15.5,99.26850423
255,12,1,12,-4.8,0.9,-1.231536,21,99.26850423
256,12,1,12,-7.2,0.78,-1.847304,21,99.26850423
257,12,1,12,-7.2,0.6,-1.847304,19.5,99.26850423
261,12,1,12,7.2,0.42,1.229256,16.5,99.26850423
247,13,1,13,7.2,0.4,1.229256,15.5,99.09291734
248,13,1,13,7.2,0.58,1.229256,15.5,99.09291734
250,13,1,13,5.6,0.76,0.956088,17,99.09291734
254,13,1,13,-7.2,0.9,-1.847304,22,99.09291734
255,13,1,13,-4.8,0.72,-1.231536,21,99.09291734
256,13,1,13,-7.2,0.6,-1.847304,21,99.09291734
263,13,1,13,7.2,0.42,1.229256,15.5,99.09291734
246,14,1,14,7.2,0.4,1.229256,15.5,98.9473031
247,14,1,14,7.2,0.58,1.229256,15.5,98.9473031
254,14,1,14,-6.4,0.76,-1.642048,22,98.9473031
256,14,1,14,-7.2,0.6,-1.847304,21,98.9473031
257,14,1,14,-7.2,0.42,-1.847304,19.5,98.9473031
261,14,1,14,7.2,0.24,1.229256,16.5,98.9473031
263,14,1,14,7.2,0.42,1.229256,15.5,98.9473031
246,15,1,15,7.2,0.4,1.229256,15.5,98.81892764
247,15,1,15,7.2,0.58,1.229256,15.5,98.81892764
254,15,1,15,-7.2,0.76,-1.847304,22,98.81892764
255,15,1,15,-7.2,0.58,-1.847304,21,98.81892764
256,15,1,15,-6.4,0.4,-1.642048,21,98.81892764
261,15,1,15,7.2,0.24,1.229256,16.5,98.81892764
263,15,1,15,7.2,0.42,1.229256,15.5,98.81892764
249,16,1,16,7.2,0.4,1.229256,15.5,98.70281785
250,16,1,16,0.8,0.58,0.136584,17,98.70281785
256,16,1,16,-7.2,0.6,-1.847304,21,98.70281785
257,16,1,16,-7.2,0.42,-1.847304,19.5,98.70281785
262,16,1,16,7.2,0.24,1.229256,15.5,98.70281785
263,16,1,16,7.2,0.42,1.229256,15.5,98.70281785
246,17,1,17,7.2,0.4,1.229256,15.5,98.59601247
248,17,1,17,0.8,0.58,0.136584,15.5,98.59601247
255,17,1,17,-7.2,0.6,-1.847304,21,98.59601247
256,17,1,17,-7.2,0.42,-1.847304,21,98.59601247
261,17,1,17,7.2,0.24,1.229256,16.5,98.59601247
263,17,1,17,7.2,0.42,1.229256,15.5,98.59601247
243,18,1,18,5.6,0.4,0.956088,16,98.49657908
246,18,1,18,7.2,0.54,1.229256,15.5,98.49657908
247,18,1,18,7.2,0.72,1.229256,15.5,98.49657908
254,18,1,18,-7.2,0.9,-1.847304,22,98.49657908
255,18,1,18,-7.2,0.72,-1.847304,21,98.49657908
257,18,1,18,-4.8,0.54,-1.231536,19.5,98.49657908
259,18,1,18,7.2,0.42,1.229256,18,98.49657908
248,19,1,19,7.2,0.4,1.229256,15.5,98.40317387
249,19,1,19,7.2,0.58,1.229256,15.5,98.40317387
254,19,1,19,-7.2,0.76,-1.847304,22,98.40317387
255,19,1,19,-7.2,0.58,-1.847304,21,98.40317387
257,19,1,19,-6.4,0.4,-1.642048,19.5,98.40317387
261,19,1,19,7.2,0.24,1.229256,16.5,98.40317387
263,19,1,19,7.2,0.42,1.229256,15.5,98.40317387
243,20,1,20,7.2,0.4,1.229256,16,98.31002396
246,20,1,20,7.2,0.58,1.229256,15.5,98.31002396
254,20,1,20,-7.2,0.76,-1.847304,22,98.31002396
256,20,1,20,-7.2,0.58,-1.847304,21,98.31002396
257,20,1,20,-7.2,0.4,-1.847304,19.5,98.31002396
259,20,1,20,0.8,0.22,0.136584,18,98.31002396
261,20,1,20,7.2,0.24,1.229256,16.5,98.31002396
262,20,1,20,7.2,0.42,1.229256,15.5,98.31002396
270,1,1,1,5.6,0.4,0.956088,15.5,98.21000231
271,1,1,1,7.2,0.54,1.229256,15.5,98.21000231
274,1,1,1,7.2,0.72,1.229256,17,98.21000231
278,1,1,1,-7.2,0.9,-1.847304,22,98.21000231
279,1,1,1,-7.2,0.72,-1.847304,21,98.21000231
280,1,1,1,-7.2,0.54,-1.847304,21,98.21000231
281,1,1,1,-7.2,0.36,-1.847304,19.5,98.21000231
283,1,1,1,2.4,0.18,0.409752,18,98.21000231
286,1,1,1,7.2,0.24,1.229256,15.5,98.21000231
287,1,1,1,7.2,0.42,1.229256,15.5,98.21000231
267,2,1,2,5.6,0.4,0.956088,16,98.10941839
270,2,1,2,7.2,0.54,1.229256,15.5,98.10941839
273,2,1,2,7.2,0.72,1.229256,15.5,98.10941839
278,2,1,2,-7.2,0.9,-1.847304,22,98.10941839
279,2,1,2,-7.2,0.72,-1.847304,21,98.10941839
280,2,1,2,-7.2,0.54,-1.847304,21,98.10941839
281,2,1,2,-7.2,0.36,-1.847304,19.5,98.10941839
283,2,1,2,2.4,0.18,0.409752,18,98.10941839
285,2,1,2,7.2,0.24,1.229256,16.5,98.10941839
287,2,1,2,7.2,0.42,1.229256,15.5,98.10941839
267,3,1,3,7.2,0.4,1.229256,16,98.01293818
270,3,1,3,7.2,0.58,1.229256,15.5,98.01293818
274,3,1,3,2.4,0.76,0.409752,17,98.01293818
278,3,1,3,-7.2,0.82,-1.847304,22,98.01293818
279,3,1,3,-7.2,0.64,-1.847304,21,98.01293818
280,3,1,3,-7.2,0.46,-1.847304,21,98.01293818
281,3,1,3,-7.2,0.28,-1.847304,19.5,98.01293818
283,3,1,3,7.2,0.1,1.229256,18,98.01293818
285,3,1,3,5.6,0.28,0.956088,16.5,98.01293818
287,3,1,3,7.2,0.42,1.229256,15.5,98.01293818
271,4,1,4,7.2,0.4,1.229256,15.5,97.92009697
278,4,1,4,-7.2,0.58,-1.847304,22,97.92009697
279,4,1,4,-7.2,0.4,-1.847304,21,97.92009697
280,4,1,4,-2.4,0.22,-0.615768,21,97.92009697
281,4,1,4,-2.4,0.16,-0.615768,19.5,97.92009697
283,4,1,4,7.2,0.1,1.229256,18,97.92009697
286,4,1,4,7.2,0.28,1.229256,15.5,97.92009697
287,4,1,4,5.6,0.46,0.956088,15.5,97.92009697
270,5,1,5,7.2,0.4,1.229256,15.5,97.83350437
273,5,1,5,0.8,0.58,0.136584,15.5,97.83350437
279,5,1,5,-7.2,0.6,-1.847304,21,97.83350437
281,5,1,5,-7.2,0.42,-1.847304,19.5,97.83350437
283,5,1,5,7.2,0.24,1.229256,18,97.83350437
287,5,1,5,7.2,0.42,1.229256,15.5,97.83350437
270,6,1,6,7.2,0.4,1.229256,15.5,97.74974931
272,6,1,6,7.2,0.58,1.229256,15.5,97.74974931
273,6,1,6,0.8,0.76,0.136584,15.5,97.74974931
278,6,1,6,-7.2,0.78,-1.847304,22,97.74974931
267,7,1,7,5.6,0.4,0.956088,16,97.67263719
270,7,1,7,7.2,0.54,1.229256,15.5,97.67263719
271,7,1,7,7.2,0.72,1.229256,15.5,97.67263719
278,7,1,7,-7.2,0.9,-1.847304,22,97.67263719
279,7,1,7,-7.2,0.72,-1.847304,21,97.67263719
280,7,1,7,-4.8,0.54,-1.231536,21,97.67263719
281,7,1,7,-7.2,0.42,-1.847304,19.5,97.67263719
285,7,1,7,7.2,0.24,1.229256,16.5,97.67263719
287,7,1,7,7.2,0.42,1.229256,15.5,97.67263719
267,8,1,8,5.6,0.4,0.956088,16,97.59775892
270,8,1,8,7.2,0.54,1.229256,15.5,97.59775892
273,8,1,8,7.2,0.72,1.229256,15.5,97.59775892
278,8,1,8,-7.2,0.9,-1.847304,22,97.59775892
281,8,1,8,-7.2,0.72,-1.847304,19.5,97.59775892
287,8,1,8,2.4,0.54,0.409752,15.5,97.59775892
271,9,1,9,7.2,0.4,1.229256,15.5,97.52861647
272,9,1,9,0.8,0.58,0.136584,15.5,97.52861647
279,9,1,9,-7.2,0.6,-1.847304,21,97.52861647
280,9,1,9,-7.2,0.42,-1.847304,21,97.52861647
285,9,1,9,7.2,0.24,1.229256,16.5,97.52861647
287,9,1,9,7.2,0.42,1.229256,15.5,97.52861647
271,10,1,10,7.2,0.4,1.229256,15.5,97.46471148
273,10,1,10,7.2,0.58,1.229256,15.5,97.46471148
279,10,1,10,-6.4,0.76,-1.642048,21,97.46471148
280,10,1,10,-7.2,0.6,-1.847304,21,97.46471148
281,10,1,10,-7.2,0.42,-1.847304,19.5,97.46471148
283,10,1,10,7.2,0.24,1.229256,18,97.46471148
285,10,1,10,7.2,0.42,1.229256,16.5,97.46471148
270,11,1,11,7.2,0.4,1.229256,15.5,97.40238349
271,11,1,11,7.2,0.58,1.229256,15.5,97.40238349
278,11,1,11,-7.2,0.76,-1.847304,22,97.40238349
279,11,1,11,-4.8,0.58,-1.231536,21,97.40238349
280,11,1,11,-7.2,0.46,-1.847304,21,97.40238349
281,11,1,11,-7.2,0.28,-1.847304,19.5,97.40238349
283,11,1,11,7.2,0.1,1.229256,18,97.40238349
285,11,1,11,7.2,0.28,1.229256,16.5,97.40238349
287,11,1,11,5.6,0.46,0.956088,15.5,97.40238349
270,12,1,12,7.2,0.4,1.229256,15.5,97.34363117
271,12,1,12,7.2,0.58,1.229256,15.5,97.34363117
273,12,1,12,5.6,0.76,0.956088,15.5,97.34363117
279,12,1,12,-4.8,0.9,-1.231536,21,97.34363117
280,12,1,12,-7.2,0.78,-1.847304,21,97.34363117
281,12,1,12,-7.2,0.6,-1.847304,19.5,97.34363117
285,12,1,12,7.2,0.42,1.229256,16.5,97.34363117
271,13,1,13,7.2,0.4,1.229256,15.5,97.28619839
272,13,1,13,7.2,0.58,1.229256,15.5,97.28619839
274,13,1,13,5.6,0.76,0.956088,17,97.28619839
278,13,1,13,-7.2,0.9,-1.847304,22,97.28619839
279,13,1,13,-4.8,0.72,-1.231536,21,97.28619839
280,13,1,13,-7.2,0.6,-1.847304,21,97.28619839
287,13,1,13,7.2,0.42,1.229256,15.5,97.28619839
270,14,1,14,7.2,0.4,1.229256,15.5,97.23000006
271,14,1,14,7.2,0.58,1.229256,15.5,97.23000006
278,14,1,14,-6.4,0.76,-1.642048,22,97.23000006
280,14,1,14,-7.2,0.6,-1.847304,21,97.23000006
281,14,1,14,-7.2,0.42,-1.847304,19.5,97.23000006
285,14,1,14,7.2,0.24,1.229256,16.5,97.23000006
287,14,1,14,7.2,0.42,1.229256,15.5,97.23000006
270,15,1,15,7.2,0.4,1.229256,15.5,97.17298319
271,15,1,15,7.2,0.58,1.229256,15.5,97.17298319
278,15,1,15,-7.2,0.76,-1.847304,22,97.17298319
279,15,1,15,-7.2,0.58,-1.847304,21,97.17298319
280,15,1,15,-6.4,0.4,-1.642048,21,97.17298319
285,15,1,15,7.2,0.24,1.229256,16.5,97.17298319
287,15,1,15,7.2,0.42,1.229256,15.5,97.17298319
273,16,1,16,7.2,0.4,1.229256,15.5,97.11709478
274,16,1,16,0.8,0.58,0.136584,17,97.11709478
280,16,1,16,-7.2,0.6,-1.847304,21,97.11709478
281,16,1,16,-7.2,0.42,-1.847304,19.5,97.11709478
286,16,1,16,7.2,0.24,1.229256,15.5,97.11709478
287,16,1,16,7.2,0.42,1.229256,15.5,97.11709478
270,17,1,17,7.2,0.4,1.229256,15.5,97.06322741
272,17,1,17,0.8,0.58,0.136584,15.5,97.06322741
279,17,1,17,-7.2,0.6,-1.847304,21,97.06322741
280,17,1,17,-7.2,0.42,-1.847304,21,97.06322741
285,17,1,17,7.2,0.24,1.229256,16.5,97.06322741
287,17,1,17,7.2,0.42,1.229256,15.5,97.06322741
267,18,1,18,5.6,0.4,0.956088,16,97.01127419
270,18,1,18,7.2,0.54,1.229256,15.5,97.01127419
271,18,1,18,7.2,0.72,1.229256,15.5,97.01127419
278,18,1,18,-7.2,0.9,-1.847304,22,97.01127419
279,18,1,18,-7.2,0.72,-1.847304,21,97.01127419
281,18,1,18,-4.8,0.54,-1.231536,19.5,97.01127419
283,18,1,18,7.2,0.42,1.229256,18,97.01127419
272,19,1,19,7.2,0.4,1.229256,15.5,96.96024004
273,19,1,19,7.2,0.58,1.229256,15.5,96.96024004
278,19,1,19,-7.2,0.76,-1.847304,22,96.96024004
279,19,1,19,-7.2,0.58,-1.847304,21,96.96024004
281,19,1,19,-6.4,0.4,-1.642048,19.5,96.96024004
285,19,1,19,7.2,0.24,1.229256,16.5,96.96024004
287,19,1,19,7.2,0.42,1.229256,15.5,96.96024004
267,20,1,20,7.2,0.4,1.229256,16,96.91007785
270,20,1,20,7.2,0.58,1.229256,15.5,96.91007785
278,20,1,20,-7.2,0.76,-1.847304,22,96.91007785
280,20,1,20,-7.2,0.58,-1.847304,21,96.91007785
281,20,1,20,-7.2,0.4,-1.847304,19.5,96.91007785
283,20,1,20,0.8,0.22,0.136584,18,96.91007785
285,20,1,20,7.2,0.24,1.229256,16.5,96.91007785
286,20,1,20,7.2,0.42,1.229256,15.5,96.91007785
294,1,1,1,5.6,0.4,0.956088,15.5,99.50073578
295,1,1,1,7.2,0.54,1.229256,15.5,99.50073578
298,1,1,1,7.2,0.72,1.229256,17,99.50073578
302,1,1,1,-7.2,0.9,-1.847304,22,99.50073578
303,1,1,1,-7.2,0.72,-1.847304,21,99.50073578
304,1,1,1,-7.2,0.54,-1.847304,21,99.50073578
305,1,1,1,-7.2,0.36,-1.847304,19.5,99.50073578
307,1,1,1,2.4,0.18,0.409752,18,99.50073578
310,1,1,1,7.2,0.24,1.229256,15.5,99.50073578
311,1,1,1,7.2,0.42,1.229256,15.5,99.50073578
291,2,1,2,5.6,0.4,0.956088,16,99.26856012
294,2,1,2,7.2,0.54,1.229256,15.5,99.26856012
297,2,1,2,7.2,0.72,1.229256,15.5,99.26856012
302,2,1,2,-7.2,0.9,-1.847304,22,99.26856012
303,2,1,2,-7.2,0.72,-1.847304,21,99.26856012
304,2,1,2,-7.2,0.54,-1.847304,21,99.26856012
305,2,1,2,-7.2,0.36,-1.847304,19.5,99.26856012
307,2,1,2,2.4,0.18,0.409752,18,99.26856012
309,2,1,2,7.2,0.24,1.229256,16.5,99.26856012
311,2,1,2,7.2,0.42,1.229256,15.5,99.26856012
291,3,1,3,7.2,0.4,1.229256,16,99.09297323
294,3,1,3,7.2,0.58,1.229256,15.5,99.09297323
298,3,1,3,2.4,0.76,0.409752,17,99.09297323
302,3,1,3,-7.2,0.82,-1.847304,22,99.09297323
303,3,1,3,-7.2,0.64,-1.847304,21,99.09297323
304,3,1,3,-7.2,0.46,-1.847304,21,99.09297323
305,3,1,3,-7.2,0.28,-1.847304,19.5,99.09297323
307,3,1,3,7.2,0.1,1.229256,18,99.09297323
309,3,1,3,5.6,0.28,0.956088,16.5,99.09297323
311,3,1,3,7.2,0.42,1.229256,15.5,99.09297323
295,4,1,4,7.2,0.4,1.229256,15.5,98.947359
302,4,1,4,-7.2,0.58,-1.847304,22,98.947359
303,4,1,4,-7.2,0.4,-1.847304,21,98.947359
304,4,1,4,-2.4,0.22,-0.615768,21,98.947359
305,4,1,4,-2.4,0.16,-0.615768,19.5,98.947359
307,4,1,4,7.2,0.1,1.229256,18,98.947359
310,4,1,4,7.2,0.28,1.229256,15.5,98.947359
311,4,1,4,5.6,0.46,0.956088,15.5,98.947359
294,5,1,5,7.2,0.4,1.229256,15.5,98.81898354
297,5,1,5,0.8,0.58,0.136584,15.5,98.81898354
303,5,1,5,-7.2,0.6,-1.847304,21,98.81898354
305,5,1,5,-7.2,0.42,-1.847304,19.5,98.81898354
307,5,1,5,7.2,0.24,1.229256,18,98.81898354
311,5,1,5,7.2,0.42,1.229256,15.5,98.81898354
294,6,1,6,7.2,0.4,1.229256,15.5,98.70287374
296,6,1,6,7.2,0.58,1.229256,15.5,98.70287374
297,6,1,6,0.8,0.76,0.136584,15.5,98.70287374
302,6,1,6,-7.2,0.78,-1.847304,22,98.70287374
291,7,1,7,5.6,0.4,0.956088,16,98.59606837
294,7,1,7,7.2,0.54,1.229256,15.5,98.59606837
295,7,1,7,7.2,0.72,1.229256,15.5,98.59606837
302,7,1,7,-7.2,0.9,-1.847304,22,98.59606837
303,7,1,7,-7.2,0.72,-1.847304,21,98.59606837
304,7,1,7,-4.8,0.54,-1.231536,21,98.59606837
305,7,1,7,-7.2,0.42,-1.847304,19.5,98.59606837
309,7,1,7,7.2,0.24,1.229256,16.5,98.59606837
311,7,1,7,7.2,0.42,1.229256,15.5,98.59606837
291,8,1,8,5.6,0.4,0.956088,16,98.49663498
294,8,1,8,7.2,0.54,1.229256,15.5,98.49663498
297,8,1,8,7.2,0.72,1.229256,15.5,98.49663498
302,8,1,8,-7.2,0.9,-1.847304,22,98.49663498
305,8,1,8,-7.2,0.72,-1.847304,19.5,98.49663498
311,8,1,8,2.4,0.54,0.409752,15.5,98.49663498
295,9,1,9,7.2,0.4,1.229256,15.5,98.40322976
296,9,1,9,0.8,0.58,0.136584,15.5,98.40322976
303,9,1,9,-7.2,0.6,-1.847304,21,98.40322976
304,9,1,9,-7.2,0.42,-1.847304,21,98.40322976
309,9,1,9,7.2,0.24,1.229256,16.5,98.40322976
311,9,1,9,7.2,0.42,1.229256,15.5,98.40322976
295,10,1,10,7.2,0.4,1.229256,15.5,98.31007985
297,10,1,10,7.2,0.58,1.229256,15.5,98.31007985
303,10,1,10,-6.4,0.76,-1.642048,21,98.31007985
304,10,1,10,-7.2,0.6,-1.847304,21,98.31007985
305,10,1,10,-7.2,0.42,-1.847304,19.5,98.31007985
307,10,1,10,7.2,0.24,1.229256,18,98.31007985
309,10,1,10,7.2,0.42,1.229256,16.5,98.31007985
294,11,1,11,7.2,0.4,1.229256,15.5,98.21005821
295,11,1,11,7.2,0.58,1.229256,15.5,98.21005821
302,11,1,11,-7.2,0.76,-1.847304,22,98.21005821
303,11,1,11,-4.8,0.58,-1.231536,21,98.21005821
304,11,1,11,-7.2,0.46,-1.847304,21,98.21005821
305,11,1,11,-7.2,0.28,-1.847304,19.5,98.21005821
307,11,1,11,7.2,0.1,1.229256,18,98.21005821
309,11,1,11,7.2,0.28,1.229256,16.5,98.21005821
311,11,1,11,5.6,0.46,0.956088,15.5,98.21005821
294,12,1,12,7.2,0.4,1.229256,15.5,98.10947429
295,12,1,12,7.2,0.58,1.229256,15.5,98.10947429
297,12,1,12,5.6,0.76,0.956088,15.5,98.10947429
303,12,1,12,-4.8,0.9,-1.231536,21,98.10947429
304,12,1,12,-7.2,0.78,-1.847304,21,98.10947429
305,12,1,12,-7.2,0.6,-1.847304,19.5,98.10947429
309,12,1,12,7.2,0.42,1.229256,16.5,98.10947429
295,13,1,13,7.2,0.4,1.229256,15.5,98.01299408
296,13,1,13,7.2,0.58,1.229256,15.5,98.01299408
298,13,1,13,5.6,0.76,0.956088,17,98.01299408
302,13,1,13,-7.2,0.9,-1.847304,22,98.01299408
303,13,1,13,-4.8,0.72,-1.231536,21,98.01299408
304,13,1,13,-7.2,0.6,-1.847304,21,98.01299408
311,13,1,13,7.2,0.42,1.229256,15.5,98.01299408
294,14,1,14,7.2,0.4,1.229256,15.5,97.92015287
295,14,1,14,7.2,0.58,1.229256,15.5,97.92015287
302,14,1,14,-6.4,0.76,-1.642048,22,97.92015287
304,14,1,14,-7.2,0.6,-1.847304,21,97.92015287
305,14,1,14,-7.2,0.42,-1.847304,19.5,97.92015287
309,14,1,14,7.2,0.24,1.229256,16.5,97.92015287
311,14,1,14,7.2,0.42,1.229256,15.5,97.92015287
294,15,1,15,7.2,0.4,1.229256,15.5,97.83356026
295,15,1,15,7.2,0.58,1.229256,15.5,97.83356026
302,15,1,15,-7.2,0.76,-1.847304,22,97.83356026
303,15,1,15,-7.2,0.58,-1.847304,21,97.83356026
304,15,1,15,-6.4,0.4,-1.642048,21,97.83356026
309,15,1,15,7.2,0.24,1.229256,16.5,97.83356026
311,15,1,15,7.2,0.42,1.229256,15.5,97.83356026
297,16,1,16,7.2,0.4,1.229256,15.5,97.74980521
298,16,1,16,0.8,0.58,0.136584,17,97.74980521
304,16,1,16,-7.2,0.6,-1.847304,21,97.74980521
305,16,1,16,-7.2,0.42,-1.847304,19.5,97.74980521
310,16,1,16,7.2,0.24,1.229256,15.5,97.74980521
311,16,1,16,7.2,0.42,1.229256,15.5,97.74980521
294,17,1,17,7.2,0.4,1.229256,15.5,97.67269308
296,17,1,17,0.8,0.58,0.136584,15.5,97.67269308
303,17,1,17,-7.2,0.6,-1.847304,21,97.67269308
304,17,1,17,-7.2,0.42,-1.847304,21,97.67269308
309,17,1,17,7.2,0.24,1.229256,16.5,97.67269308
311,17,1,17,7.2,0.42,1.229256,15.5,97.67269308
291,18,1,18,5.6,0.4,0.956088,16,97.59781482
294,18,1,18,7.2,0.54,1.229256,15.5,97.59781482
295,18,1,18,7.2,0.72,1.229256,15.5,97.59781482
302,18,1,18,-7.2,0.9,-1.847304,22,97.59781482
303,18,1,18,-7.2,0.72,-1.847304,21,97.59781482
305,18,1,18,-4.8,0.54,-1.231536,19.5,97.59781482
307,18,1,18,7.2,0.42,1.229256,18,97.59781482
296,19,1,19,7.2,0.4,1.229256,15.5,97.52867236
297,19,1,19,7.2,0.58,1.229256,15.5,97.52867236
302,19,1,19,-7.2,0.76,-1.847304,22,97.52867236
303,19,1,19,-7.2,0.58,-1.847304,21,97.52867236
305,19,1,19,-6.4,0.4,-1.642048,19.5,97.52867236
309,19,1,19,7.2,0.24,1.229256,16.5,97.52867236
311,19,1,19,7.2,0.42,1.229256,15.5,97.52867236
291,20,1,20,7.2,0.4,1.229256,16,97.46476737
294,20,1,20,7.2,0.58,1.229256,15.5,97.46476737
302,20,1,20,-7.2,0.76,-1.847304,22,97.46476737
304,20,1,20,-7.2,0.58,-1.847304,21,97.46476737
305,20,1,20,-7.2,0.4,-1.847304,19.5,97.46476737
307,20,1,20,0.8,0.22,0.136584,18,97.46476737
309,20,1,20,7.2,0.24,1.229256,16.5,97.46476737
310,20,1,20,7.2,0.42,1.229256,15.5,97.46476737
318,1,1,1,5.6,0.4,0.956088,15.5,97.40243939
319,1,1,1,7.2,0.54,1.229256,15.5,97.40243939
322,1,1,1,7.2,0.72,1.229256,17,97.40243939
326,1,1,1,-7.2,0.9,-1.847304,22,97.40243939
327,1,1,1,-7.2,0.72,-1.847304,21,97.40243939
328,1,1,1,-7.2,0.54,-1.847304,21,97.40243939
329,1,1,1,-7.2,0.36,-1.847304,19.5,97.40243939
331,1,1,1,2.4,0.18,0.409752,18,97.40243939
334,1,1,1,7.2,0.24,1.229256,15.5,97.40243939
335,1,1,1,7.2,0.42,1.229256,15.5,97.40243939
315,2,1,2,5.6,0.4,0.956088,16,97.34368707
318,2,1,2,7.2,0.54,1.229256,15.5,97.34368707
321,2,1,2,7.2,0.72,1.229256,15.5,97.34368707
326,2,1,2,-7.2,0.9,-1.847304,22,97.34368707
327,2,1,2,-7.2,0.72,-1.847304,21,97.34368707
328,2,1,2,-7.2,0.54,-1.847304,21,97.34368707
329,2,1,2,-7.2,0.36,-1.847304,19.5,97.34368707
331,2,1,2,2.4,0.18,0.409752,18,97.34368707
333,2,1,2,7.2,0.24,1.229256,16.5,97.34368707
335,2,1,2,7.2,0.42,1.229256,15.5,97.34368707
315,3,1,3,7.2,0.4,1.229256,16,97.28625429
318,3,1,3,7.2,0.58,1.229256,15.5,97.28625429
322,3,1,3,2.4,0.76,0.409752,17,97.28625429
326,3,1,3,-7.2,0.82,-1.847304,22,97.28625429
327,3,1,3,-7.2,0.64,-1.847304,21,97.28625429
328,3,1,3,-7.2,0.46,-1.847304,21,97.28625429
